Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[59]     0.0    0.00    0.00     601         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::size() const [59]
-----------------------------------------------
                0.00    0.00     600/600         std::unique_ptr<AntT, std::default_delete<AntT> >::operator->() const [61]
[60]     0.0    0.00    0.00     600         std::unique_ptr<AntT, std::default_delete<AntT> >::get() const [60]
                0.00    0.00     600/600         std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_ptr() const [62]
-----------------------------------------------
                0.00    0.00     600/600         main [1]
[61]     0.0    0.00    0.00     600         std::unique_ptr<AntT, std::default_delete<AntT> >::operator->() const [61]
                0.00    0.00     600/600         std::unique_ptr<AntT, std::default_delete<AntT> >::get() const [60]
-----------------------------------------------
                0.00    0.00     600/600         std::unique_ptr<AntT, std::default_delete<AntT> >::get() const [60]
[62]     0.0    0.00    0.00     600         std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_ptr() const [62]
                0.00    0.00     600/600         std::tuple_element<0ul, std::tuple<AntT*, std::default_delete<AntT> > >::type const& std::get<0ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> > const&) [67]
-----------------------------------------------
                0.00    0.00     600/600         std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&) [64]
[63]     0.0    0.00    0.00     600         std::_Head_base<0ul, AntT*, false>::_M_head(std::_Head_base<0ul, AntT*, false> const&) [63]
-----------------------------------------------
                0.00    0.00     600/600         AntT* const& std::__get_helper<0ul, AntT*, std::default_delete<AntT> >(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&) [66]
[64]     0.0    0.00    0.00     600         std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&) [64]
                0.00    0.00     600/600         std::_Head_base<0ul, AntT*, false>::_M_head(std::_Head_base<0ul, AntT*, false> const&) [63]
-----------------------------------------------
                0.00    0.00     600/600         main [1]
[65]     0.0    0.00    0.00     600         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::operator[](unsigned long) [65]
                0.00    0.00     600/601         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::size() const [59]
-----------------------------------------------
                0.00    0.00     600/600         std::tuple_element<0ul, std::tuple<AntT*, std::default_delete<AntT> > >::type const& std::get<0ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> > const&) [67]
[66]     0.0    0.00    0.00     600         AntT* const& std::__get_helper<0ul, AntT*, std::default_delete<AntT> >(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&) [66]
                0.00    0.00     600/600         std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&) [64]
-----------------------------------------------
                0.00    0.00     600/600         std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_ptr() const [62]
[67]     0.0    0.00    0.00     600         std::tuple_element<0ul, std::tuple<AntT*, std::default_delete<AntT> > >::type const& std::get<0ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> > const&) [67]
                0.00    0.00     600/600         AntT* const& std::__get_helper<0ul, AntT*, std::default_delete<AntT> >(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> > const&) [66]
-----------------------------------------------
                0.00    0.00     200/487         std::vector<Position, std::allocator<Position> >::_M_erase_at_end(Position*) [91]
                0.00    0.00     287/487         std::vector<Position, std::allocator<Position> >::~vector() [83]
[68]     0.0    0.00    0.00     487         void std::_Destroy<Position*>(Position*, Position*) [68]
-----------------------------------------------
                0.00    0.00      63/484         main [1]
                0.00    0.00     200/484         AntT::nextPosition(Position const&) [4]
                0.00    0.00     221/484         Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&) [89]
[69]     0.0    0.00    0.00     484         std::vector<Position, std::allocator<Position> >::back() [69]
                0.00    0.00     484/684         std::vector<Position, std::allocator<Position> >::empty() const [53]
                0.00    0.00     484/1546        std::vector<Position, std::allocator<Position> >::end() [37]
-----------------------------------------------
                0.00    0.00      42/442         main [1]
                0.00    0.00     400/442         AntT::findSolution() [3]
[70]     0.0    0.00    0.00     442         Position::operator==(Position const&) const [70]
-----------------------------------------------
                0.00    0.00       1/412         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [461]
                0.00    0.00       4/412         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [302]
                0.00    0.00     201/412         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [109]
                0.00    0.00     206/412         std::vector<double, std::allocator<double> >::~vector() [104]
[71]     0.0    0.00    0.00     412         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [71]
-----------------------------------------------
                0.00    0.00     400/400         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [125]
[72]     0.0    0.00    0.00     400         std::uniform_real_distribution<double>::param_type::a() const [72]
-----------------------------------------------
                0.00    0.00     400/400         GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [117]
[73]     0.0    0.00    0.00     400         std::vector<Position, std::allocator<Position> >::operator[](unsigned long) const [73]
                0.00    0.00     400/18977       std::vector<Position, std::allocator<Position> >::size() const [22]
-----------------------------------------------
                0.00    0.00     400/400         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [129]
[74]     0.0    0.00    0.00     400         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [74]
-----------------------------------------------
                0.00    0.00     400/400         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [129]
[75]     0.0    0.00    0.00     400         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [75]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [426]
